Fund_ID,Date,Fund_BPS_Rate,Value
63963,12/06/2018,1.26,95.55721811
16792,12/06/2018,1.38,100.5355526
88569,12/06/2018,0.79,103.4064352
22757,12/06/2018,0.8,102.6774871
99779,12/06/2018,1.07,99.78155704
22778,12/06/2018,0.71,103.1147579
89791,12/06/2018,1.25,104.6401185
20062,12/06/2018,0.69,101.1407487
71151,12/06/2018,1.12,99.1326297
75596,12/06/2018,0.66,98.58365727
63963,13/06/2018,1.26,103.3097811
16792,13/06/2018,1.38,104.953866
88569,13/06/2018,0.79,103.088994
22757,13/06/2018,0.8,95.57294359
99779,13/06/2018,1.07,97.70858998
22778,13/06/2018,0.71,102.9269875
89791,13/06/2018,1.25,101.0500353
20062,13/06/2018,0.69,100.5247164
71151,13/06/2018,1.12,100.9850823
75596,13/06/2018,0.66,103.7988953
63963,14/06/2018,1.26,97.96560653
16792,14/06/2018,1.38,96.31192292
88569,14/06/2018,0.79,103.6190006
22757,14/06/2018,0.8,98.25480154
99779,14/06/2018,1.07,101.2621604
22778,14/06/2018,0.71,104.6524144
89791,14/06/2018,1.25,97.51300062
20062,14/06/2018,0.69,100.7805449
71151,14/06/2018,1.12,101.8589874
75596,14/06/2018,0.66,98.98567985
63963,15/06/2018,1.26,97.24267932
16792,15/06/2018,1.38,95.16914816
88569,15/06/2018,0.79,101.7410608
22757,15/06/2018,0.8,104.683953
99779,15/06/2018,1.07,103.2548543
22778,15/06/2018,0.71,99.23011089
89791,15/06/2018,1.25,97.01948022
20062,15/06/2018,0.69,101.64292
71151,15/06/2018,1.12,102.43886
75596,15/06/2018,0.66,101.8111907
63963,16/06/2018,1.26,103.9811461
16792,16/06/2018,1.38,98.94597418
88569,16/06/2018,0.79,96.6778359
22757,16/06/2018,0.8,103.6823691
99779,16/06/2018,1.07,103.6459475
22778,16/06/2018,0.71,102.071379
89791,16/06/2018,1.25,96.15646841
20062,16/06/2018,0.69,102.6291296
71151,16/06/2018,1.12,102.671683
75596,16/06/2018,0.66,102.148651
63963,17/06/2018,1.26,99.2174851
16792,17/06/2018,1.38,98.10117732
88569,17/06/2018,0.79,95.19488371
22757,17/06/2018,0.8,104.6463562
99779,17/06/2018,1.07,101.5433735
22778,17/06/2018,0.71,97.2314403
89791,17/06/2018,1.25,101.1501922
20062,17/06/2018,0.69,100.3385169
71151,17/06/2018,1.12,104.9918799
75596,17/06/2018,0.66,100.6564068
63963,18/06/2018,1.26,96.55448062
16792,18/06/2018,1.38,104.1237012
88569,18/06/2018,0.79,104.5023852
22757,18/06/2018,0.8,101.3482242
99779,18/06/2018,1.07,95.31980425
22778,18/06/2018,0.71,101.4334346
89791,18/06/2018,1.25,96.5495339
20062,18/06/2018,0.69,98.31256038
71151,18/06/2018,1.12,101.4608219
75596,18/06/2018,0.66,102.6922407
63963,19/06/2018,1.26,103.7300643
16792,19/06/2018,1.38,104.7458443
88569,19/06/2018,0.79,100.9061583
22757,19/06/2018,0.8,97.84249292
99779,19/06/2018,1.07,97.50822769
22778,19/06/2018,0.71,101.5541129
89791,19/06/2018,1.25,98.82347285
20062,19/06/2018,0.69,103.5159604
71151,19/06/2018,1.12,99.22905577
75596,19/06/2018,0.66,102.3663474
63963,20/06/2018,1.26,98.90175286
16792,20/06/2018,1.38,100.0341631
88569,20/06/2018,0.79,100.9294295
22757,20/06/2018,0.8,104.6012371
99779,20/06/2018,1.07,100.1242539
22778,20/06/2018,0.71,96.50556969
89791,20/06/2018,1.25,97.29439254
20062,20/06/2018,0.69,96.17831253
71151,20/06/2018,1.12,101.4889131
75596,20/06/2018,0.66,95.36258594
63963,21/06/2018,1.26,98.75016005
16792,21/06/2018,1.38,99.74185726
88569,21/06/2018,0.79,96.60582756
22757,21/06/2018,0.8,97.7371944
99779,21/06/2018,1.07,97.74121626
22778,21/06/2018,0.71,99.4086782
89791,21/06/2018,1.25,104.7094482
20062,21/06/2018,0.69,98.74783985
71151,21/06/2018,1.12,96.7207596
75596,21/06/2018,0.66,99.24125691
63963,22/06/2018,1.26,104.0705922
16792,22/06/2018,1.38,95.4459738
88569,22/06/2018,0.79,102.9041501
22757,22/06/2018,0.8,97.17471516
99779,22/06/2018,1.07,101.5243213
22778,22/06/2018,0.71,102.5922338
89791,22/06/2018,1.25,104.7085484
20062,22/06/2018,0.69,98.6901723
71151,22/06/2018,1.12,97.15591886
75596,22/06/2018,0.66,104.8311002
63963,23/06/2018,1.26,95.30922804
16792,23/06/2018,1.38,103.5277278
88569,23/06/2018,0.79,104.0127131
22757,23/06/2018,0.8,97.80520558
99779,23/06/2018,1.07,103.6574972
22778,23/06/2018,0.71,99.20376631
89791,23/06/2018,1.25,96.32937594
20062,23/06/2018,0.69,104.1237871
71151,23/06/2018,1.12,102.8191971
75596,23/06/2018,0.66,102.0829191
63963,24/06/2018,1.26,95.9921992
16792,24/06/2018,1.38,102.8318322
88569,24/06/2018,0.79,104.6714823
22757,24/06/2018,0.8,97.69573804
99779,24/06/2018,1.07,98.67538249
22778,24/06/2018,0.71,98.63750515
89791,24/06/2018,1.25,99.95641887
20062,24/06/2018,0.69,95.79934977
71151,24/06/2018,1.12,104.2300091
75596,24/06/2018,0.66,100.6196975
63963,25/06/2018,1.26,101.8850209
16792,25/06/2018,1.38,97.4549207
88569,25/06/2018,0.79,99.34881776
22757,25/06/2018,0.8,95.27379752
99779,25/06/2018,1.07,98.24014938
22778,25/06/2018,0.71,102.3344896
89791,25/06/2018,1.25,98.28597966
20062,25/06/2018,0.69,102.4658716
71151,25/06/2018,1.12,95.40279815
75596,25/06/2018,0.66,101.5956856
63963,26/06/2018,1.26,95.11937288
16792,26/06/2018,1.38,101.0049406
88569,26/06/2018,0.79,97.80964687
22757,26/06/2018,0.8,104.4762069
99779,26/06/2018,1.07,104.269453
22778,26/06/2018,0.71,99.22242668
89791,26/06/2018,1.25,103.1952759
20062,26/06/2018,0.69,95.53436454
71151,26/06/2018,1.12,104.307299
75596,26/06/2018,0.66,103.4160748
63963,27/06/2018,1.26,100.5521115
16792,27/06/2018,1.38,96.61123344
88569,27/06/2018,0.79,102.0789559
22757,27/06/2018,0.8,104.3164098
99779,27/06/2018,1.07,103.2046355
22778,27/06/2018,0.71,104.5707629
89791,27/06/2018,1.25,100.1675463
20062,27/06/2018,0.69,97.85794722
71151,27/06/2018,1.12,104.8311533
75596,27/06/2018,0.66,99.32000581
63963,28/06/2018,1.26,96.68303587
16792,28/06/2018,1.38,103.4206548
88569,28/06/2018,0.79,97.31454283
22757,28/06/2018,0.8,102.8954805
99779,28/06/2018,1.07,97.52314983
22778,28/06/2018,0.71,102.2029062
89791,28/06/2018,1.25,103.5370619
20062,28/06/2018,0.69,97.65355861
71151,28/06/2018,1.12,99.30752101
75596,28/06/2018,0.66,97.04811783
63963,29/06/2018,1.26,103.6223172
16792,29/06/2018,1.38,100.7097078
88569,29/06/2018,0.79,98.03243605
22757,29/06/2018,0.8,100.2618593
99779,29/06/2018,1.07,96.27484714
22778,29/06/2018,0.71,98.12091269
89791,29/06/2018,1.25,99.94836223
20062,29/06/2018,0.69,98.24665773
71151,29/06/2018,1.12,95.08088108
75596,29/06/2018,0.66,98.0095858
63963,30/06/2018,1.26,96.11494678
16792,30/06/2018,1.38,98.01537194
88569,30/06/2018,0.79,100.7569492
22757,30/06/2018,0.8,101.9127112
99779,30/06/2018,1.07,95.19317648
22778,30/06/2018,0.71,95.91402378
89791,30/06/2018,1.25,102.8657376
20062,30/06/2018,0.69,95.77886106
71151,30/06/2018,1.12,100.539121
75596,30/06/2018,0.66,97.82003233
63963,01/07/2018,1.26,99.49045628
16792,01/07/2018,1.38,95.24854035
88569,01/07/2018,0.79,97.77782243
22757,01/07/2018,0.8,104.1283208
99779,01/07/2018,1.07,97.8715747
22778,01/07/2018,0.71,96.68499642
89791,01/07/2018,1.25,103.2099719
20062,01/07/2018,0.69,104.95691
71151,01/07/2018,1.12,97.91706536
75596,01/07/2018,0.66,102.612012
63963,02/07/2018,1.26,96.51223719
16792,02/07/2018,1.38,103.2378799
88569,02/07/2018,0.79,95.22842054
22757,02/07/2018,0.8,98.49085695
99779,02/07/2018,1.07,96.94945164
22778,02/07/2018,0.71,99.74443343
89791,02/07/2018,1.25,99.82397435
20062,02/07/2018,0.69,96.64555546
71151,02/07/2018,1.12,99.29223301
75596,02/07/2018,0.66,97.09316375
63963,03/07/2018,1.26,99.05280268
16792,03/07/2018,1.38,100.3332265
88569,03/07/2018,0.79,101.4280649
22757,03/07/2018,0.8,104.3842967
99779,03/07/2018,1.07,99.37156967
22778,03/07/2018,0.71,104.6248858
89791,03/07/2018,1.25,97.34465518
20062,03/07/2018,0.69,97.14076147
71151,03/07/2018,1.12,102.7530429
75596,03/07/2018,0.66,100.5257601
63963,04/07/2018,1.26,103.5478286
16792,04/07/2018,1.38,101.7692514
88569,04/07/2018,0.79,96.54588036
22757,04/07/2018,0.8,95.88346635
99779,04/07/2018,1.07,102.6489839
22778,04/07/2018,0.71,102.6385663
89791,04/07/2018,1.25,101.8979182
20062,04/07/2018,0.69,98.25302278
71151,04/07/2018,1.12,104.3094796
75596,04/07/2018,0.66,104.4364216
63963,05/07/2018,1.26,104.3178042
16792,05/07/2018,1.38,100.8145381
88569,05/07/2018,0.79,95.55298487
22757,05/07/2018,0.8,104.5887483
99779,05/07/2018,1.07,95.82278929
22778,05/07/2018,0.71,95.02181968
89791,05/07/2018,1.25,104.91581
20062,05/07/2018,0.69,101.7833626
71151,05/07/2018,1.12,95.47010206
75596,05/07/2018,0.66,101.6379884
63963,06/07/2018,1.26,100.0624326
16792,06/07/2018,1.38,104.8744044
88569,06/07/2018,0.79,102.3980164
22757,06/07/2018,0.8,101.1082719
99779,06/07/2018,1.07,102.8276193
22778,06/07/2018,0.71,104.8667081
89791,06/07/2018,1.25,98.76240409
20062,06/07/2018,0.69,102.7779758
71151,06/07/2018,1.12,99.00905351
75596,06/07/2018,0.66,99.98512378
63963,07/07/2018,1.26,100.8519468
16792,07/07/2018,1.38,103.1010021
88569,07/07/2018,0.79,97.65102284
22757,07/07/2018,0.8,101.8653749
99779,07/07/2018,1.07,95.97694631
22778,07/07/2018,0.71,99.82843824
89791,07/07/2018,1.25,100.721554
20062,07/07/2018,0.69,100.1640468
71151,07/07/2018,1.12,96.26184625
75596,07/07/2018,0.66,101.0339824
63963,08/07/2018,1.26,103.0926777
16792,08/07/2018,1.38,97.37516493
88569,08/07/2018,0.79,104.1016686
22757,08/07/2018,0.8,101.5826503
99779,08/07/2018,1.07,99.14471803
22778,08/07/2018,0.71,101.1438624
89791,08/07/2018,1.25,101.1551692
20062,08/07/2018,0.69,98.44062436
71151,08/07/2018,1.12,102.5336789
75596,08/07/2018,0.66,101.8835427
63963,09/07/2018,1.26,99.8795601
16792,09/07/2018,1.38,104.5053768
88569,09/07/2018,0.79,100.1267796
22757,09/07/2018,0.8,100.4820746
99779,09/07/2018,1.07,102.818812
22778,09/07/2018,0.71,98.0704975
89791,09/07/2018,1.25,97.59788286
20062,09/07/2018,0.69,95.10995999
71151,09/07/2018,1.12,95.61505325
75596,09/07/2018,0.66,96.53144366
63963,10/07/2018,1.26,104.4484969
16792,10/07/2018,1.38,104.531313
88569,10/07/2018,0.79,96.25562763
22757,10/07/2018,0.8,99.19848174
99779,10/07/2018,1.07,96.99456584
22778,10/07/2018,0.71,102.0597076
89791,10/07/2018,1.25,104.3738179
20062,10/07/2018,0.69,97.47847584
71151,10/07/2018,1.12,99.21562389
75596,10/07/2018,0.66,98.85458472
63963,11/07/2018,1.26,104.6267532
16792,11/07/2018,1.38,99.70820907
88569,11/07/2018,0.79,101.1153121
22757,11/07/2018,0.8,97.96546142
99779,11/07/2018,1.07,95.88241012
22778,11/07/2018,0.71,100.7477369
89791,11/07/2018,1.25,99.62701162
20062,11/07/2018,0.69,100.1956895
71151,11/07/2018,1.12,99.10295632
75596,11/07/2018,0.66,101.9661143
63963,12/07/2018,1.26,96.43792946
16792,12/07/2018,1.38,104.6389199
88569,12/07/2018,0.79,104.8339269
22757,12/07/2018,0.8,95.08277389
99779,12/07/2018,1.07,100.8289478
22778,12/07/2018,0.71,96.68826777
89791,12/07/2018,1.25,100.6467045
20062,12/07/2018,0.69,104.7893128
71151,12/07/2018,1.12,95.66531806
75596,12/07/2018,0.66,103.2253895
63963,13/07/2018,1.26,99.04562174
16792,13/07/2018,1.38,100.9949839
88569,13/07/2018,0.79,97.15946272
22757,13/07/2018,0.8,99.84829585
99779,13/07/2018,1.07,101.1000963
22778,13/07/2018,0.71,103.4807669
89791,13/07/2018,1.25,98.87464473
20062,13/07/2018,0.69,95.46501181
71151,13/07/2018,1.12,101.0094052
75596,13/07/2018,0.66,99.98504212
63963,14/07/2018,1.26,98.19687997
16792,14/07/2018,1.38,101.7971207
88569,14/07/2018,0.79,102.7782279
22757,14/07/2018,0.8,101.1494349
99779,14/07/2018,1.07,101.5289312
22778,14/07/2018,0.71,104.8788337
89791,14/07/2018,1.25,96.23495505
20062,14/07/2018,0.69,99.96554972
71151,14/07/2018,1.12,104.2009162
75596,14/07/2018,0.66,98.44608681
63963,15/07/2018,1.26,96.61899325
16792,15/07/2018,1.38,97.87043294
88569,15/07/2018,0.79,102.8529469
22757,15/07/2018,0.8,96.0990612
99779,15/07/2018,1.07,98.46137554
22778,15/07/2018,0.71,96.46485704
89791,15/07/2018,1.25,95.41103848
20062,15/07/2018,0.69,95.54166545
71151,15/07/2018,1.12,100.4982565
75596,15/07/2018,0.66,99.93399011
63963,16/07/2018,1.26,95.73165676
16792,16/07/2018,1.38,99.99077837
88569,16/07/2018,0.79,103.7770764
22757,16/07/2018,0.8,101.7249513
99779,16/07/2018,1.07,102.0559072
22778,16/07/2018,0.71,102.3799465
89791,16/07/2018,1.25,104.8175516
20062,16/07/2018,0.69,102.9024361
71151,16/07/2018,1.12,100.699522
75596,16/07/2018,0.66,95.45520612
63963,17/07/2018,1.26,100.8078611
16792,17/07/2018,1.38,95.59385082
88569,17/07/2018,0.79,104.5221979
22757,17/07/2018,0.8,95.1012235
99779,17/07/2018,1.07,104.6285097
22778,17/07/2018,0.71,101.2282289
89791,17/07/2018,1.25,95.25686052
20062,17/07/2018,0.69,96.30312621
71151,17/07/2018,1.12,102.0709736
75596,17/07/2018,0.66,99.30464396
63963,18/07/2018,1.26,101.8204724
16792,18/07/2018,1.38,101.1062203
88569,18/07/2018,0.79,101.4107443
22757,18/07/2018,0.8,100.6015314
99779,18/07/2018,1.07,103.7127083
22778,18/07/2018,0.71,95.18702161
89791,18/07/2018,1.25,104.7637301
20062,18/07/2018,0.69,98.87687285
71151,18/07/2018,1.12,100.7746423
75596,18/07/2018,0.66,97.06678167
63963,19/07/2018,1.26,99.03109073
16792,19/07/2018,1.38,96.74097974
88569,19/07/2018,0.79,97.1664316
22757,19/07/2018,0.8,104.181996
99779,19/07/2018,1.07,99.27979241
22778,19/07/2018,0.71,104.4312638
89791,19/07/2018,1.25,104.200419
20062,19/07/2018,0.69,100.1251542
71151,19/07/2018,1.12,102.4960674
75596,19/07/2018,0.66,102.0852681
63963,20/07/2018,1.26,100.5513498
16792,20/07/2018,1.38,97.82108669
88569,20/07/2018,0.79,104.8315415
22757,20/07/2018,0.8,96.8815647
99779,20/07/2018,1.07,95.73518263
22778,20/07/2018,0.71,102.933011
89791,20/07/2018,1.25,103.3576265
20062,20/07/2018,0.69,103.5127925
71151,20/07/2018,1.12,101.43244
75596,20/07/2018,0.66,102.955874
63963,21/07/2018,1.26,96.90536333
16792,21/07/2018,1.38,95.5725314
88569,21/07/2018,0.79,102.8492354
22757,21/07/2018,0.8,100.8033453
99779,21/07/2018,1.07,103.3509009
22778,21/07/2018,0.71,95.29638465
89791,21/07/2018,1.25,100.8019994
20062,21/07/2018,0.69,100.2906797
71151,21/07/2018,1.12,98.06773428
75596,21/07/2018,0.66,100.8472103
63963,22/07/2018,1.26,97.66248644
16792,22/07/2018,1.38,103.226072
88569,22/07/2018,0.79,102.5149498
22757,22/07/2018,0.8,96.94506407
99779,22/07/2018,1.07,102.6124129
22778,22/07/2018,0.71,99.6030129
89791,22/07/2018,1.25,96.01289494
20062,22/07/2018,0.69,99.80174598
71151,22/07/2018,1.12,97.19450757
75596,22/07/2018,0.66,99.31619648
63963,23/07/2018,1.26,100.534439
16792,23/07/2018,1.38,96.32993833
88569,23/07/2018,0.79,95.29673901
22757,23/07/2018,0.8,96.72392831
99779,23/07/2018,1.07,97.24476818
22778,23/07/2018,0.71,95.70654293
89791,23/07/2018,1.25,96.74280385
20062,23/07/2018,0.69,97.4463058
71151,23/07/2018,1.12,102.5133489
75596,23/07/2018,0.66,98.64070917
63963,24/07/2018,1.26,99.04641849
16792,24/07/2018,1.38,99.91022482
88569,24/07/2018,0.79,97.39031129
22757,24/07/2018,0.8,96.78381427
99779,24/07/2018,1.07,98.08507216
22778,24/07/2018,0.71,100.7230063
89791,24/07/2018,1.25,102.109076
20062,24/07/2018,0.69,104.8442103
71151,24/07/2018,1.12,103.5146399
75596,24/07/2018,0.66,98.66550148
63963,25/07/2018,1.26,104.5947961
16792,25/07/2018,1.38,98.77882705
88569,25/07/2018,0.79,101.5619672
22757,25/07/2018,0.8,98.7349771
99779,25/07/2018,1.07,102.6872058
22778,25/07/2018,0.71,96.78510607
89791,25/07/2018,1.25,101.4868095
20062,25/07/2018,0.69,96.33654343
71151,25/07/2018,1.12,103.8202802
75596,25/07/2018,0.66,99.47798157
63963,26/07/2018,1.26,99.19705774
16792,26/07/2018,1.38,101.6587811
88569,26/07/2018,0.79,99.77131606
22757,26/07/2018,0.8,101.5135867
99779,26/07/2018,1.07,103.1895391
22778,26/07/2018,0.71,103.3068125
89791,26/07/2018,1.25,98.03377815
20062,26/07/2018,0.69,95.98364332
71151,26/07/2018,1.12,100.9796262
75596,26/07/2018,0.66,101.4221434
63963,27/07/2018,1.26,95.16544462
16792,27/07/2018,1.38,97.19164947
88569,27/07/2018,0.79,99.97262133
22757,27/07/2018,0.8,103.2650034
99779,27/07/2018,1.07,102.5059794
22778,27/07/2018,0.71,99.27744671
89791,27/07/2018,1.25,96.27546792
20062,27/07/2018,0.69,101.1736929
71151,27/07/2018,1.12,100.9328909
75596,27/07/2018,0.66,96.69887694
63963,28/07/2018,1.26,99.08844455
16792,28/07/2018,1.38,97.33692053
88569,28/07/2018,0.79,95.73889851
22757,28/07/2018,0.8,97.83407452
99779,28/07/2018,1.07,102.6794906
22778,28/07/2018,0.71,102.8465267
89791,28/07/2018,1.25,95.29123135
20062,28/07/2018,0.69,101.8073019
71151,28/07/2018,1.12,96.33826914
75596,28/07/2018,0.66,104.9000272
63963,29/07/2018,1.26,96.86465008
16792,29/07/2018,1.38,102.7911966
88569,29/07/2018,0.79,99.56564016
22757,29/07/2018,0.8,96.40687439
99779,29/07/2018,1.07,98.11001356
22778,29/07/2018,0.71,95.50418374
89791,29/07/2018,1.25,95.52255519
20062,29/07/2018,0.69,96.84944022
71151,29/07/2018,1.12,99.07121553
75596,29/07/2018,0.66,103.2424058
63963,30/07/2018,1.26,99.81829083
16792,30/07/2018,1.38,103.0892087
88569,30/07/2018,0.79,98.27024027
22757,30/07/2018,0.8,103.2005654
99779,30/07/2018,1.07,95.83948565
22778,30/07/2018,0.71,99.38077831
89791,30/07/2018,1.25,99.36708914
20062,30/07/2018,0.69,104.6099066
71151,30/07/2018,1.12,100.6441634
75596,30/07/2018,0.66,102.554012
63963,31/07/2018,1.26,99.82756532
16792,31/07/2018,1.38,97.14184858
88569,31/07/2018,0.79,95.09792154
22757,31/07/2018,0.8,103.9938523
99779,31/07/2018,1.07,97.09581268
22778,31/07/2018,0.71,104.4873592
89791,31/07/2018,1.25,97.78285792
20062,31/07/2018,0.69,100.2371115
71151,31/07/2018,1.12,96.82193502
75596,31/07/2018,0.66,104.2610303
63963,01/08/2018,1.26,102.9900898
16792,01/08/2018,1.38,100.9490234
88569,01/08/2018,0.79,95.34722489
22757,01/08/2018,0.8,99.35401318
99779,01/08/2018,1.07,104.2055416
22778,01/08/2018,0.71,102.8696901
89791,01/08/2018,1.25,101.3437083
20062,01/08/2018,0.69,102.9711687
71151,01/08/2018,1.12,95.03149715
75596,01/08/2018,0.66,97.30489155
63963,02/08/2018,1.26,99.40034038
16792,02/08/2018,1.38,103.5212463
88569,02/08/2018,0.79,103.562655
22757,02/08/2018,0.8,98.1072192
99779,02/08/2018,1.07,99.62237998
22778,02/08/2018,0.71,96.90088462
89791,02/08/2018,1.25,103.2221188
20062,02/08/2018,0.69,97.46213869
71151,02/08/2018,1.12,97.06691611
75596,02/08/2018,0.66,97.58915312
63963,03/08/2018,1.26,100.4109809
16792,03/08/2018,1.38,99.39171847
88569,03/08/2018,0.79,103.4096057
22757,03/08/2018,0.8,102.1286174
99779,03/08/2018,1.07,101.9226938
22778,03/08/2018,0.71,102.0812349
89791,03/08/2018,1.25,98.10393461
20062,03/08/2018,0.69,95.04393326
71151,03/08/2018,1.12,95.64441389
75596,03/08/2018,0.66,95.5468918
63963,04/08/2018,1.26,99.59065162
16792,04/08/2018,1.38,96.40677537
88569,04/08/2018,0.79,99.82959138
22757,04/08/2018,0.8,100.9764496
99779,04/08/2018,1.07,97.77626203
22778,04/08/2018,0.71,104.0869984
89791,04/08/2018,1.25,100.4245537
20062,04/08/2018,0.69,96.5285514
71151,04/08/2018,1.12,103.4507478
75596,04/08/2018,0.66,103.6890481
63963,05/08/2018,1.26,95.96779526
16792,05/08/2018,1.38,101.8288194
88569,05/08/2018,0.79,96.63170256
22757,05/08/2018,0.8,99.22210359
99779,05/08/2018,1.07,103.6378906
22778,05/08/2018,0.71,101.7620671
89791,05/08/2018,1.25,100.1519049
20062,05/08/2018,0.69,100.1544914
71151,05/08/2018,1.12,98.56925506
75596,05/08/2018,0.66,95.60580036
63963,06/08/2018,1.26,102.2377914
16792,06/08/2018,1.38,101.1591814
88569,06/08/2018,0.79,95.69615615
22757,06/08/2018,0.8,103.7334573
99779,06/08/2018,1.07,98.39653498
22778,06/08/2018,0.71,103.1053493
89791,06/08/2018,1.25,97.65374748
20062,06/08/2018,0.69,99.94009938
71151,06/08/2018,1.12,97.41550653
75596,06/08/2018,0.66,104.4122581
63963,07/08/2018,1.26,101.7736567
16792,07/08/2018,1.38,96.20300063
88569,07/08/2018,0.79,98.20641889
22757,07/08/2018,0.8,101.8040186
99779,07/08/2018,1.07,102.3314614
22778,07/08/2018,0.71,95.55863097
89791,07/08/2018,1.25,104.5305124
20062,07/08/2018,0.69,103.9955056
71151,07/08/2018,1.12,99.30759099
75596,07/08/2018,0.66,101.2678183
63963,08/08/2018,1.26,97.27185208
16792,08/08/2018,1.38,102.2942653
88569,08/08/2018,0.79,95.60292938
22757,08/08/2018,0.8,99.89090594
99779,08/08/2018,1.07,100.5374781
22778,08/08/2018,0.71,98.98529785
89791,08/08/2018,1.25,102.1387569
20062,08/08/2018,0.69,100.2194365
71151,08/08/2018,1.12,101.8320382
75596,08/08/2018,0.66,97.91559591
63963,09/08/2018,1.26,95.16281933
16792,09/08/2018,1.38,104.7343618
88569,09/08/2018,0.79,103.2988195
22757,09/08/2018,0.8,95.59594706
99779,09/08/2018,1.07,100.1775832
22778,09/08/2018,0.71,99.23623862
89791,09/08/2018,1.25,102.9736855
20062,09/08/2018,0.69,96.66018409
71151,09/08/2018,1.12,100.7479614
75596,09/08/2018,0.66,99.45898295
63963,10/08/2018,1.26,102.6570197
16792,10/08/2018,1.38,104.6612063
88569,10/08/2018,0.79,96.72037943
